Date	Date (UTC)	Month	Day	Hour (UTC)	Water temp
288.12	10/16/13	10	16	3	14.28
288.17	10/16/13	10	16	4	14.28
288.21	10/16/13	10	16	5	14.28
288.25	10/16/13	10	16	6	14.27
288.29	10/16/13	10	16	7	14.27
288.33	10/16/13	10	16	8	14.27
288.37	10/16/13	10	16	9	14.27
288.42	10/16/13	10	16	10	14.26
288.46	10/16/13	10	16	11	14.26
288.5	10/16/13	10	16	12	14.26
288.54	10/16/13	10	16	13	14.26
288.58	10/16/13	10	16	14	14.25
288.62	10/16/13	10	16	15	14.25
288.67	10/16/13	10	16	16	14.25
288.71	10/16/13	10	16	17	14.24
288.75	10/16/13	10	16	18	14.24
288.79	10/16/13	10	16	19	14.24
288.83	10/16/13	10	16	20	14.24
288.87	10/16/13	10	16	21	14.23
288.92	10/16/13	10	16	22	14.23
288.96	10/16/13	10	16	23	14.23
289	10/17/13	10	17	0	14.23
289.04	10/17/13	10	17	1	14.22
289.08	10/17/13	10	17	2	14.22
289.12	10/17/13	10	17	3	14.22
289.17	10/17/13	10	17	4	14.22
289.21	10/17/13	10	17	5	14.21
289.25	10/17/13	10	17	6	14.21
289.29	10/17/13	10	17	7	14.21
289.33	10/17/13	10	17	8	14.21
289.37	10/17/13	10	17	9	14.2
289.42	10/17/13	10	17	10	14.2
289.46	10/17/13	10	17	11	14.2
289.5	10/17/13	10	17	12	14.19
289.54	10/17/13	10	17	13	14.19
289.58	10/17/13	10	17	14	14.19
289.62	10/17/13	10	17	15	14.19
289.67	10/17/13	10	17	16	14.18
289.71	10/17/13	10	17	17	14.18
289.75	10/17/13	10	17	18	14.18
289.79	10/17/13	10	17	19	14.18
289.83	10/17/13	10	17	20	14.17
289.87	10/17/13	10	17	21	14.17
289.92	10/17/13	10	17	22	14.17
289.96	10/17/13	10	17	23	14.16
290	10/18/13	10	18	0	14.16
290.04	10/18/13	10	18	1	14.16
290.08	10/18/13	10	18	2	14.16
290.12	10/18/13	10	18	3	14.15
290.17	10/18/13	10	18	4	14.15
290.21	10/18/13	10	18	5	14.15
290.25	10/18/13	10	18	6	14.15
290.29	10/18/13	10	18	7	14.14
290.33	10/18/13	10	18	8	14.14
290.37	10/18/13	10	18	9	14.14
290.42	10/18/13	10	18	10	14.14
290.46	10/18/13	10	18	11	14.13
290.5	10/18/13	10	18	12	14.13
290.54	10/18/13	10	18	13	14.13
290.58	10/18/13	10	18	14	14.12
290.62	10/18/13	10	18	15	14.12
290.67	10/18/13	10	18	16	14.12
290.71	10/18/13	10	18	17	14.12
290.75	10/18/13	10	18	18	14.11
290.79	10/18/13	10	18	19	14.11
290.83	10/18/13	10	18	20	14.11
290.87	10/18/13	10	18	21	14.11
290.92	10/18/13	10	18	22	14.1
290.96	10/18/13	10	18	23	14.1
291	10/19/13	10	19	0	14.1
291.04	10/19/13	10	19	1	14.09
291.08	10/19/13	10	19	2	14.09
291.12	10/19/13	10	19	3	14.09
291.17	10/19/13	10	19	4	14.09
291.21	10/19/13	10	19	5	14.08
291.25	10/19/13	10	19	6	14.08
291.29	10/19/13	10	19	7	14.08
291.33	10/19/13	10	19	8	14.08
291.37	10/19/13	10	19	9	14.07
291.42	10/19/13	10	19	10	14.07
291.46	10/19/13	10	19	11	14.07
291.5	10/19/13	10	19	12	14.07
291.54	10/19/13	10	19	13	14.06
291.58	10/19/13	10	19	14	14.06
291.62	10/19/13	10	19	15	14.06
291.67	10/19/13	10	19	16	14.05
291.71	10/19/13	10	19	17	14.05
291.75	10/19/13	10	19	18	14.05
291.79	10/19/13	10	19	19	14.05
291.83	10/19/13	10	19	20	14.04
291.87	10/19/13	10	19	21	14.04
291.92	10/19/13	10	19	22	14.04
291.96	10/19/13	10	19	23	14.04
292	10/20/13	10	20	0	14.03
292.04	10/20/13	10	20	1	14.03
292.08	10/20/13	10	20	2	14.03
292.12	10/20/13	10	20	3	14.02
292.17	10/20/13	10	20	4	14.02
292.21	10/20/13	10	20	5	14.02
292.25	10/20/13	10	20	6	14.02
292.29	10/20/13	10	20	7	14.01
292.33	10/20/13	10	20	8	14.01
292.37	10/20/13	10	20	9	14.01
292.42	10/20/13	10	20	10	14.01
292.46	10/20/13	10	20	11	14
292.5	10/20/13	10	20	12	14
292.54	10/20/13	10	20	13	14
292.58	10/20/13	10	20	14	13.99
292.62	10/20/13	10	20	15	13.99
292.67	10/20/13	10	20	16	13.99
292.71	10/20/13	10	20	17	13.99
292.75	10/20/13	10	20	18	13.98
292.79	10/20/13	10	20	19	13.98
292.83	10/20/13	10	20	20	13.98
292.87	10/20/13	10	20	21	13.98
292.92	10/20/13	10	20	22	13.97
292.96	10/20/13	10	20	23	13.97
293	10/21/13	10	21	0	13.97
293.04	10/21/13	10	21	1	13.96
293.08	10/21/13	10	21	2	13.96
293.12	10/21/13	10	21	3	13.96
293.17	10/21/13	10	21	4	13.96
293.21	10/21/13	10	21	5	13.95
293.25	10/21/13	10	21	6	13.95
293.29	10/21/13	10	21	7	13.95
293.33	10/21/13	10	21	8	13.95
293.37	10/21/13	10	21	9	13.94
293.42	10/21/13	10	21	10	13.94
293.46	10/21/13	10	21	11	13.94
293.5	10/21/13	10	21	12	13.93
293.54	10/21/13	10	21	13	13.93
293.58	10/21/13	10	21	14	13.93
293.62	10/21/13	10	21	15	13.93
293.67	10/21/13	10	21	16	13.92
293.71	10/21/13	10	21	17	13.92
293.75	10/21/13	10	21	18	13.92
293.79	10/21/13	10	21	19	13.92
293.83	10/21/13	10	21	20	13.91
293.87	10/21/13	10	21	21	13.91
293.92	10/21/13	10	21	22	13.91
293.96	10/21/13	10	21	23	13.9
294	10/22/13	10	22	0	13.9
294.04	10/22/13	10	22	1	13.9
294.08	10/22/13	10	22	2	13.9
294.12	10/22/13	10	22	3	13.89
294.17	10/22/13	10	22	4	13.89
294.21	10/22/13	10	22	5	13.89
294.25	10/22/13	10	22	6	13.89
294.29	10/22/13	10	22	7	13.88
294.33	10/22/13	10	22	8	13.88
294.37	10/22/13	10	22	9	13.88
294.42	10/22/13	10	22	10	13.87
294.46	10/22/13	10	22	11	13.87
294.5	10/22/13	10	22	12	13.87
294.54	10/22/13	10	22	13	13.87
294.58	10/22/13	10	22	14	13.86
294.62	10/22/13	10	22	15	13.86
294.67	10/22/13	10	22	16	13.86
294.71	10/22/13	10	22	17	13.86
294.75	10/22/13	10	22	18	13.85
294.79	10/22/13	10	22	19	13.85
294.83	10/22/13	10	22	20	13.85
294.87	10/22/13	10	22	21	13.84
294.92	10/22/13	10	22	22	13.84
294.96	10/22/13	10	22	23	13.84
295	10/23/13	10	23	0	13.84
295.04	10/23/13	10	23	1	13.83
295.08	10/23/13	10	23	2	13.83
295.12	10/23/13	10	23	3	13.83
295.17	10/23/13	10	23	4	13.82
295.21	10/23/13	10	23	5	13.82
295.25	10/23/13	10	23	6	13.82
295.29	10/23/13	10	23	7	13.82
295.33	10/23/13	10	23	8	13.81
295.37	10/23/13	10	23	9	13.81
295.42	10/23/13	10	23	10	13.81
295.46	10/23/13	10	23	11	13.81
295.5	10/23/13	10	23	12	13.8
295.54	10/23/13	10	23	13	13.8
295.58	10/23/13	10	23	14	13.8
295.62	10/23/13	10	23	15	13.79
295.67	10/23/13	10	23	16	13.79
295.71	10/23/13	10	23	17	13.79
295.75	10/23/13	10	23	18	13.79
295.79	10/23/13	10	23	19	13.78
295.83	10/23/13	10	23	20	13.78
295.87	10/23/13	10	23	21	13.78
295.92	10/23/13	10	23	22	13.77
295.96	10/23/13	10	23	23	13.77
296	10/24/13	10	24	0	13.77
296.04	10/24/13	10	24	1	13.77
296.08	10/24/13	10	24	2	13.76
296.12	10/24/13	10	24	3	13.76
296.17	10/24/13	10	24	4	13.76
296.21	10/24/13	10	24	5	13.76
296.25	10/24/13	10	24	6	13.75
296.29	10/24/13	10	24	7	13.75
296.33	10/24/13	10	24	8	13.75
296.37	10/24/13	10	24	9	13.74
296.42	10/24/13	10	24	10	13.74
296.46	10/24/13	10	24	11	13.74
296.5	10/24/13	10	24	12	13.74
296.54	10/24/13	10	24	13	13.73
296.58	10/24/13	10	24	14	13.73
296.62	10/24/13	10	24	15	13.73
296.67	10/24/13	10	24	16	13.72
296.71	10/24/13	10	24	17	13.72
296.75	10/24/13	10	24	18	13.72
296.79	10/24/13	10	24	19	13.72
296.83	10/24/13	10	24	20	13.71
296.87	10/24/13	10	24	21	13.71
296.92	10/24/13	10	24	22	13.71
296.96	10/24/13	10	24	23	13.71
297	10/25/13	10	25	0	13.7
297.04	10/25/13	10	25	1	13.7
297.08	10/25/13	10	25	2	13.7
297.12	10/25/13	10	25	3	13.69
297.17	10/25/13	10	25	4	13.69
297.21	10/25/13	10	25	5	13.69
297.25	10/25/13	10	25	6	13.69
297.29	10/25/13	10	25	7	13.68
297.33	10/25/13	10	25	8	13.68
297.37	10/25/13	10	25	9	13.68
297.42	10/25/13	10	25	10	13.67
297.46	10/25/13	10	25	11	13.67
297.5	10/25/13	10	25	12	13.67
297.54	10/25/13	10	25	13	13.67
297.58	10/25/13	10	25	14	13.66
297.62	10/25/13	10	25	15	13.66
297.67	10/25/13	10	25	16	13.66
297.71	10/25/13	10	25	17	13.65
297.75	10/25/13	10	25	18	13.65
297.79	10/25/13	10	25	19	13.65
297.83	10/25/13	10	25	20	13.65
297.87	10/25/13	10	25	21	13.64
297.92	10/25/13	10	25	22	13.64
297.96	10/25/13	10	25	23	13.64
298	10/26/13	10	26	0	13.64
298.04	10/26/13	10	26	1	13.63
298.08	10/26/13	10	26	2	13.63
298.12	10/26/13	10	26	3	13.63
298.17	10/26/13	10	26	4	13.62
298.21	10/26/13	10	26	5	13.62
298.25	10/26/13	10	26	6	13.62
298.29	10/26/13	10	26	7	13.62
298.33	10/26/13	10	26	8	13.61
298.37	10/26/13	10	26	9	13.61
298.42	10/26/13	10	26	10	13.61
298.46	10/26/13	10	26	11	13.6
298.5	10/26/13	10	26	12	13.6
298.54	10/26/13	10	26	13	13.6
298.58	10/26/13	10	26	14	13.6
298.62	10/26/13	10	26	15	13.59
298.67	10/26/13	10	26	16	13.59
298.71	10/26/13	10	26	17	13.59
298.75	10/26/13	10	26	18	13.58
298.79	10/26/13	10	26	19	13.58
298.83	10/26/13	10	26	20	13.58
298.87	10/26/13	10	26	21	13.58
298.92	10/26/13	10	26	22	13.57
298.96	10/26/13	10	26	23	13.57
299	10/27/13	10	27	0	13.57
299.04	10/27/13	10	27	1	13.57
299.08	10/27/13	10	27	2	13.56
299.12	10/27/13	10	27	3	13.56
299.17	10/27/13	10	27	4	13.56
299.21	10/27/13	10	27	5	13.55
299.25	10/27/13	10	27	6	13.55
299.29	10/27/13	10	27	7	13.55
299.33	10/27/13	10	27	8	13.55
299.37	10/27/13	10	27	9	13.54
299.42	10/27/13	10	27	10	13.54
299.46	10/27/13	10	27	11	13.54
299.5	10/27/13	10	27	12	13.53
299.54	10/27/13	10	27	13	13.53
299.58	10/27/13	10	27	14	13.53
299.62	10/27/13	10	27	15	13.53
299.67	10/27/13	10	27	16	13.52
299.71	10/27/13	10	27	17	13.52
299.75	10/27/13	10	27	18	13.52
299.79	10/27/13	10	27	19	13.51
299.83	10/27/13	10	27	20	13.51
299.87	10/27/13	10	27	21	13.51
299.92	10/27/13	10	27	22	13.51
299.96	10/27/13	10	27	23	13.5
300	10/28/13	10	28	0	13.5
300.04	10/28/13	10	28	1	13.5
300.08	10/28/13	10	28	2	13.49
300.12	10/28/13	10	28	3	13.49
300.17	10/28/13	10	28	4	13.49
300.21	10/28/13	10	28	5	13.49
300.25	10/28/13	10	28	6	13.48
300.29	10/28/13	10	28	7	13.48
300.33	10/28/13	10	28	8	13.48
300.37	10/28/13	10	28	9	13.47
300.42	10/28/13	10	28	10	13.47
300.46	10/28/13	10	28	11	13.47
300.5	10/28/13	10	28	12	13.47
300.54	10/28/13	10	28	13	13.46
300.58	10/28/13	10	28	14	13.46
300.62	10/28/13	10	28	15	13.46
300.67	10/28/13	10	28	16	13.45
300.71	10/28/13	10	28	17	13.45
300.75	10/28/13	10	28	18	13.45
300.79	10/28/13	10	28	19	13.45
300.83	10/28/13	10	28	20	13.44
300.87	10/28/13	10	28	21	13.44
300.92	10/28/13	10	28	22	13.44
300.96	10/28/13	10	28	23	13.43
301	10/29/13	10	29	0	13.43
301.04	10/29/13	10	29	1	13.43
301.08	10/29/13	10	29	2	13.43
301.12	10/29/13	10	29	3	13.42
301.17	10/29/13	10	29	4	13.42
301.21	10/29/13	10	29	5	13.42
301.25	10/29/13	10	29	6	13.41
301.29	10/29/13	10	29	7	13.41
301.33	10/29/13	10	29	8	13.41
301.37	10/29/13	10	29	9	13.41
301.42	10/29/13	10	29	10	13.4
301.46	10/29/13	10	29	11	13.4
301.5	10/29/13	10	29	12	13.4
301.54	10/29/13	10	29	13	13.39
301.58	10/29/13	10	29	14	13.39
301.62	10/29/13	10	29	15	13.39
301.67	10/29/13	10	29	16	13.39
301.71	10/29/13	10	29	17	13.38
301.75	10/29/13	10	29	18	13.38
301.79	10/29/13	10	29	19	13.38
301.83	10/29/13	10	29	20	13.37
301.87	10/29/13	10	29	21	13.37
301.92	10/29/13	10	29	22	13.37
301.96	10/29/13	10	29	23	13.37
302	10/30/13	10	30	0	13.36
302.04	10/30/13	10	30	1	13.36
302.08	10/30/13	10	30	2	13.36
302.12	10/30/13	10	30	3	13.35
302.17	10/30/13	10	30	4	13.35
302.21	10/30/13	10	30	5	13.35
302.25	10/30/13	10	30	6	13.35
302.29	10/30/13	10	30	7	13.34
302.33	10/30/13	10	30	8	13.34
302.37	10/30/13	10	30	9	13.34
302.42	10/30/13	10	30	10	13.33
302.46	10/30/13	10	30	11	13.33
302.5	10/30/13	10	30	12	13.33
302.54	10/30/13	10	30	13	13.33
302.58	10/30/13	10	30	14	13.32
302.62	10/30/13	10	30	15	13.32
302.67	10/30/13	10	30	16	13.32
302.71	10/30/13	10	30	17	13.31
302.75	10/30/13	10	30	18	13.31
302.79	10/30/13	10	30	19	13.31
302.83	10/30/13	10	30	20	13.31
302.87	10/30/13	10	30	21	13.3
302.92	10/30/13	10	30	22	13.3
302.96	10/30/13	10	30	23	13.3
303	10/31/13	10	31	0	13.29
303.04	10/31/13	10	31	1	13.29
303.08	10/31/13	10	31	2	13.29
303.12	10/31/13	10	31	3	13.29
303.17	10/31/13	10	31	4	13.28
303.21	10/31/13	10	31	5	13.28
303.25	10/31/13	10	31	6	13.28
303.29	10/31/13	10	31	7	13.27
303.33	10/31/13	10	31	8	13.27
303.37	10/31/13	10	31	9	13.27
303.42	10/31/13	10	31	10	13.27
303.46	10/31/13	10	31	11	13.26
303.5	10/31/13	10	31	12	13.26
303.54	10/31/13	10	31	13	13.26
303.58	10/31/13	10	31	14	13.25
303.62	10/31/13	10	31	15	13.25
303.67	10/31/13	10	31	16	13.25
303.71	10/31/13	10	31	17	13.25
303.75	10/31/13	10	31	18	13.24
303.79	10/31/13	10	31	19	13.24
303.83	10/31/13	10	31	20	13.24
303.87	10/31/13	10	31	21	13.23
303.92	10/31/13	10	31	22	13.23
303.96	10/31/13	10	31	23	13.23
304	11/1/13	11	1	0	13.23
304.04	11/1/13	11	1	1	13.22
304.08	11/1/13	11	1	2	13.22
304.12	11/1/13	11	1	3	13.22
304.17	11/1/13	11	1	4	13.21
304.21	11/1/13	11	1	5	13.21
304.25	11/1/13	11	1	6	13.21
304.29	11/1/13	11	1	7	13.21
304.33	11/1/13	11	1	8	13.2
304.37	11/1/13	11	1	9	13.2
304.42	11/1/13	11	1	10	13.2
304.46	11/1/13	11	1	11	13.19
304.5	11/1/13	11	1	12	13.19
304.54	11/1/13	11	1	13	13.19
304.58	11/1/13	11	1	14	13.18
304.62	11/1/13	11	1	15	13.18
304.67	11/1/13	11	1	16	13.18
304.71	11/1/13	11	1	17	13.18
304.75	11/1/13	11	1	18	13.17
304.79	11/1/13	11	1	19	13.17
304.83	11/1/13	11	1	20	13.17
304.87	11/1/13	11	1	21	13.16
304.92	11/1/13	11	1	22	13.16
304.96	11/1/13	11	1	23	13.16
305	11/2/13	11	2	0	13.16
305.04	11/2/13	11	2	1	13.15
305.08	11/2/13	11	2	2	13.15
305.12	11/2/13	11	2	3	13.15
305.17	11/2/13	11	2	4	13.14
305.21	11/2/13	11	2	5	13.14
305.25	11/2/13	11	2	6	13.14
305.29	11/2/13	11	2	7	13.14
305.33	11/2/13	11	2	8	13.13
305.37	11/2/13	11	2	9	13.13
305.42	11/2/13	11	2	10	13.13
305.46	11/2/13	11	2	11	13.12
305.5	11/2/13	11	2	12	13.12
305.54	11/2/13	11	2	13	13.12
305.58	11/2/13	11	2	14	13.12
305.62	11/2/13	11	2	15	13.11
305.67	11/2/13	11	2	16	13.11
305.71	11/2/13	11	2	17	13.11
305.75	11/2/13	11	2	18	13.1
305.79	11/2/13	11	2	19	13.1
305.83	11/2/13	11	2	20	13.1
305.87	11/2/13	11	2	21	13.09
305.92	11/2/13	11	2	22	13.09
305.96	11/2/13	11	2	23	13.09
306	11/3/13	11	3	0	13.09
306.04	11/3/13	11	3	1	13.08
306.08	11/3/13	11	3	2	13.08
306.12	11/3/13	11	3	3	13.08
306.17	11/3/13	11	3	4	13.07
306.21	11/3/13	11	3	5	13.07
306.25	11/3/13	11	3	6	13.07
306.29	11/3/13	11	3	7	13.07
306.33	11/3/13	11	3	8	13.06
306.37	11/3/13	11	3	9	13.06
306.42	11/3/13	11	3	10	13.06
306.46	11/3/13	11	3	11	13.05
306.5	11/3/13	11	3	12	13.05
306.54	11/3/13	11	3	13	13.05
306.58	11/3/13	11	3	14	13.05
306.62	11/3/13	11	3	15	13.04
306.67	11/3/13	11	3	16	13.04
306.71	11/3/13	11	3	17	13.04
306.75	11/3/13	11	3	18	13.03
306.79	11/3/13	11	3	19	13.03
306.83	11/3/13	11	3	20	13.03
306.87	11/3/13	11	3	21	13.02
306.92	11/3/13	11	3	22	13.02
306.96	11/3/13	11	3	23	13.02
307	11/3/13	11	3	0	13.02
307.04	11/4/13	11	4	1	13.01
307.08	11/4/13	11	4	2	13.01
307.12	11/4/13	11	4	3	13.01
307.17	11/4/13	11	4	4	13
307.21	11/4/13	11	4	5	13
307.25	11/4/13	11	4	6	13
307.29	11/4/13	11	4	7	13
307.33	11/4/13	11	4	8	12.99
307.37	11/4/13	11	4	9	12.99
307.42	11/4/13	11	4	10	12.99
307.46	11/4/13	11	4	11	12.98
307.5	11/4/13	11	4	12	12.98
307.54	11/4/13	11	4	13	12.98
307.58	11/4/13	11	4	14	12.97
307.62	11/4/13	11	4	15	12.97
307.67	11/4/13	11	4	16	12.97
307.71	11/4/13	11	4	17	12.97
307.75	11/4/13	11	4	18	12.96
307.79	11/4/13	11	4	19	12.96
307.83	11/4/13	11	4	20	12.96
307.87	11/4/13	11	4	21	12.95
307.92	11/4/13	11	4	22	12.95
307.96	11/4/13	11	4	23	12.95
308	11/4/13	11	4	0	12.95
308.04	11/5/13	11	5	1	12.94
308.08	11/5/13	11	5	2	12.94
308.12	11/5/13	11	5	3	12.94
308.17	11/5/13	11	5	4	12.93
308.21	11/5/13	11	5	5	12.93
308.25	11/5/13	11	5	6	12.93
308.29	11/5/13	11	5	7	12.92
308.33	11/5/13	11	5	8	12.92
308.37	11/5/13	11	5	9	12.92
308.42	11/5/13	11	5	10	12.92
308.46	11/5/13	11	5	11	12.91
308.5	11/5/13	11	5	12	12.91
308.54	11/5/13	11	5	13	12.91
308.58	11/5/13	11	5	14	12.9
308.62	11/5/13	11	5	15	12.9
308.67	11/5/13	11	5	16	12.9
308.71	11/5/13	11	5	17	12.9
308.75	11/5/13	11	5	18	12.89
308.79	11/5/13	11	5	19	12.89
308.83	11/5/13	11	5	20	12.89
308.87	11/5/13	11	5	21	12.88
308.92	11/5/13	11	5	22	12.88
308.96	11/5/13	11	5	23	12.88
309	11/5/13	11	5	0	12.87
309.04	11/6/13	11	6	1	12.87
309.08	11/6/13	11	6	2	12.87
309.12	11/6/13	11	6	3	12.87
309.17	11/6/13	11	6	4	12.86
309.21	11/6/13	11	6	5	12.86
309.25	11/6/13	11	6	6	12.86
309.29	11/6/13	11	6	7	12.85
309.33	11/6/13	11	6	8	12.85
309.37	11/6/13	11	6	9	12.85
309.42	11/6/13	11	6	10	12.85
309.46	11/6/13	11	6	11	12.84
309.5	11/6/13	11	6	12	12.84
309.54	11/6/13	11	6	13	12.84
309.58	11/6/13	11	6	14	12.83
309.62	11/6/13	11	6	15	12.83
309.67	11/6/13	11	6	16	12.83
309.71	11/6/13	11	6	17	12.82
309.75	11/6/13	11	6	18	12.82
309.79	11/6/13	11	6	19	12.82
309.83	11/6/13	11	6	20	12.82
309.87	11/6/13	11	6	21	12.81
309.92	11/6/13	11	6	22	12.81
309.96	11/6/13	11	6	23	12.81
310	11/6/13	11	6	0	12.8
310.04	11/7/13	11	7	1	12.8
310.08	11/7/13	11	7	2	12.8
310.12	11/7/13	11	7	3	12.79
310.17	11/7/13	11	7	4	12.79
310.21	11/7/13	11	7	5	12.79
310.25	11/7/13	11	7	6	12.79
310.29	11/7/13	11	7	7	12.78
310.33	11/7/13	11	7	8	12.78
310.37	11/7/13	11	7	9	12.78
310.42	11/7/13	11	7	10	12.77
310.46	11/7/13	11	7	11	12.77
310.5	11/7/13	11	7	12	12.77
310.54	11/7/13	11	7	13	12.77
310.58	11/7/13	11	7	14	12.76
310.62	11/7/13	11	7	15	12.76
310.67	11/7/13	11	7	16	12.76
310.71	11/7/13	11	7	17	12.75
310.75	11/7/13	11	7	18	12.75
310.79	11/7/13	11	7	19	12.75
310.83	11/7/13	11	7	20	12.74
310.87	11/7/13	11	7	21	12.74
310.92	11/7/13	11	7	22	12.74
310.96	11/7/13	11	7	23	12.74
311	11/7/13	11	7	0	12.73
311.04	11/8/13	11	8	1	12.73
311.08	11/8/13	11	8	2	12.73
311.12	11/8/13	11	8	3	12.72
311.17	11/8/13	11	8	4	12.72
311.21	11/8/13	11	8	5	12.72
311.25	11/8/13	11	8	6	12.71
311.29	11/8/13	11	8	7	12.71
311.33	11/8/13	11	8	8	12.71
311.37	11/8/13	11	8	9	12.71
311.42	11/8/13	11	8	10	12.7
311.46	11/8/13	11	8	11	12.7
311.5	11/8/13	11	8	12	12.7
311.54	11/8/13	11	8	13	12.69
311.58	11/8/13	11	8	14	12.69
311.62	11/8/13	11	8	15	12.69
311.67	11/8/13	11	8	16	12.68
311.71	11/8/13	11	8	17	12.68
311.75	11/8/13	11	8	18	12.68
311.79	11/8/13	11	8	19	12.68
311.83	11/8/13	11	8	20	12.67
311.87	11/8/13	11	8	21	12.67
311.92	11/8/13	11	8	22	12.67
311.96	11/8/13	11	8	23	12.66
312	11/8/13	11	8	0	12.66
312.04	11/9/13	11	9	1	12.66
312.08	11/9/13	11	9	2	12.65
312.12	11/9/13	11	9	3	12.65
312.17	11/9/13	11	9	4	12.65
312.21	11/9/13	11	9	5	12.65
312.25	11/9/13	11	9	6	12.64
312.29	11/9/13	11	9	7	12.64
312.33	11/9/13	11	9	8	12.64
312.37	11/9/13	11	9	9	12.63
312.42	11/9/13	11	9	10	12.63
312.46	11/9/13	11	9	11	12.63
312.5	11/9/13	11	9	12	12.62
312.54	11/9/13	11	9	13	12.62
312.58	11/9/13	11	9	14	12.62
312.62	11/9/13	11	9	15	12.62
312.67	11/9/13	11	9	16	12.61
312.71	11/9/13	11	9	17	12.61
312.75	11/9/13	11	9	18	12.61
312.79	11/9/13	11	9	19	12.6
312.83	11/9/13	11	9	20	12.6
312.87	11/9/13	11	9	21	12.6
312.92	11/9/13	11	9	22	12.59
312.96	11/9/13	11	9	23	12.59
313	11/9/13	11	9	0	12.59
313.04	11/10/13	11	10	1	12.59
313.08	11/10/13	11	10	2	12.58
313.12	11/10/13	11	10	3	12.58
313.17	11/10/13	11	10	4	12.58
313.21	11/10/13	11	10	5	12.57
313.25	11/10/13	11	10	6	12.57
313.29	11/10/13	11	10	7	12.57
313.33	11/10/13	11	10	8	12.56
313.37	11/10/13	11	10	9	12.56
313.42	11/10/13	11	10	10	12.56
313.46	11/10/13	11	10	11	12.56
313.5	11/10/13	11	10	12	12.55
313.54	11/10/13	11	10	13	12.55
313.58	11/10/13	11	10	14	12.55
313.62	11/10/13	11	10	15	12.54
313.67	11/10/13	11	10	16	12.54
313.71	11/10/13	11	10	17	12.54
313.75	11/10/13	11	10	18	12.53
313.79	11/10/13	11	10	19	12.53
313.83	11/10/13	11	10	20	12.53
313.87	11/10/13	11	10	21	12.53
313.92	11/10/13	11	10	22	12.52
313.96	11/10/13	11	10	23	12.52
314	11/10/13	11	10	0	12.52
314.04	11/11/13	11	11	1	12.51
314.08	11/11/13	11	11	2	12.51
314.12	11/11/13	11	11	3	12.51
314.17	11/11/13	11	11	4	12.5
314.21	11/11/13	11	11	5	12.5
314.25	11/11/13	11	11	6	12.5
314.29	11/11/13	11	11	7	12.5
314.33	11/11/13	11	11	8	12.49
314.37	11/11/13	11	11	9	12.49
314.42	11/11/13	11	11	10	12.49
314.46	11/11/13	11	11	11	12.48
314.5	11/11/13	11	11	12	12.48
314.54	11/11/13	11	11	13	12.48
314.58	11/11/13	11	11	14	12.47
314.62	11/11/13	11	11	15	12.47
314.67	11/11/13	11	11	16	12.47
314.71	11/11/13	11	11	17	12.47
314.75	11/11/13	11	11	18	12.46
314.79	11/11/13	11	11	19	12.46
314.83	11/11/13	11	11	20	12.46
314.87	11/11/13	11	11	21	12.45
314.92	11/11/13	11	11	22	12.45
314.96	11/11/13	11	11	23	12.45
315	11/11/13	11	11	0	12.44
315.04	11/12/13	11	12	1	12.44
315.08	11/12/13	11	12	2	12.44
315.12	11/12/13	11	12	3	12.44
315.17	11/12/13	11	12	4	12.43
315.21	11/12/13	11	12	5	12.43
315.25	11/12/13	11	12	6	12.43
315.29	11/12/13	11	12	7	12.42
315.33	11/12/13	11	12	8	12.42
315.37	11/12/13	11	12	9	12.42
315.42	11/12/13	11	12	10	12.41
315.46	11/12/13	11	12	11	12.41
315.5	11/12/13	11	12	12	12.41
315.54	11/12/13	11	12	13	12.4
315.58	11/12/13	11	12	14	12.4
315.62	11/12/13	11	12	15	12.4
315.67	11/12/13	11	12	16	12.4
315.71	11/12/13	11	12	17	12.39
315.75	11/12/13	11	12	18	12.39
315.79	11/12/13	11	12	19	12.39
315.83	11/12/13	11	12	20	12.38
315.87	11/12/13	11	12	21	12.38
315.92	11/12/13	11	12	22	12.38
315.96	11/12/13	11	12	23	12.37
316	11/12/13	11	12	0	12.37
316.04	11/13/13	11	13	1	12.37
316.08	11/13/13	11	13	2	12.37
316.12	11/13/13	11	13	3	12.36
316.17	11/13/13	11	13	4	12.36
316.21	11/13/13	11	13	5	12.36
316.25	11/13/13	11	13	6	12.35
316.29	11/13/13	11	13	7	12.35
316.33	11/13/13	11	13	8	12.35
316.37	11/13/13	11	13	9	12.34
316.42	11/13/13	11	13	10	12.34
316.46	11/13/13	11	13	11	12.34
316.5	11/13/13	11	13	12	12.34
316.54	11/13/13	11	13	13	12.33
316.58	11/13/13	11	13	14	12.33
316.62	11/13/13	11	13	15	12.33
316.67	11/13/13	11	13	16	12.32
316.71	11/13/13	11	13	17	12.32
316.75	11/13/13	11	13	18	12.32
316.79	11/13/13	11	13	19	12.31
316.83	11/13/13	11	13	20	12.31
316.87	11/13/13	11	13	21	12.31
316.92	11/13/13	11	13	22	12.3
316.96	11/13/13	11	13	23	12.3
317	11/13/13	11	13	0	12.3
317.04	11/14/13	11	14	1	12.3
317.08	11/14/13	11	14	2	12.29
317.12	11/14/13	11	14	3	12.29
317.17	11/14/13	11	14	4	12.29
317.21	11/14/13	11	14	5	12.28
317.25	11/14/13	11	14	6	12.28
317.29	11/14/13	11	14	7	12.28
317.33	11/14/13	11	14	8	12.27
