Date	Date (UTC)	Month	Day	Hour (UTC)	food
66.62	3/8/13	3	8	15	11.83967651
66.67	3/8/13	3	8	16	12.07809719
66.71	3/8/13	3	8	17	12.31708737
66.75	3/8/13	3	8	18	12.55657624
66.79	3/8/13	3	8	19	12.79649282
66.83	3/8/13	3	8	20	13.03676602
66.87	3/8/13	3	8	21	13.27732466
66.92	3/8/13	3	8	22	13.51809744
66.96	3/8/13	3	8	23	13.75901301
67	3/9/13	3	9	0	14
67.04	3/9/13	3	9	1	14.24098699
67.08	3/9/13	3	9	2	14.48190256
67.12	3/9/13	3	9	3	14.72267534
67.17	3/9/13	3	9	4	14.96323398
67.21	3/9/13	3	9	5	15.20350718
67.25	3/9/13	3	9	6	15.44342376
67.29	3/9/13	3	9	7	15.68291263
67.33	3/9/13	3	9	8	15.92190281
67.37	3/9/13	3	9	9	16.16032349
67.42	3/9/13	3	9	10	16.39810402
67.46	3/9/13	3	9	11	16.63517394
67.5	3/9/13	3	9	12	16.871463
67.54	3/9/13	3	9	13	17.10690118
67.58	3/9/13	3	9	14	17.34141872
67.62	3/9/13	3	9	15	17.57494613
67.67	3/9/13	3	9	16	17.80741421
67.71	3/9/13	3	9	17	18.03875406
67.75	3/9/13	3	9	18	18.26889715
67.79	3/9/13	3	9	19	18.49777526
67.83	3/9/13	3	9	20	18.72532059
67.87	3/9/13	3	9	21	18.95146571
67.92	3/9/13	3	9	22	19.1761436
67.96	3/9/13	3	9	23	19.39928769
68	3/10/13	3	10	0	19.62083185
68.04	3/10/13	3	10	1	19.84071044
68.08	3/10/13	3	10	2	20.0588583
68.12	3/10/13	3	10	3	20.27521078
68.17	3/10/13	3	10	4	20.48970379
68.21	3/10/13	3	10	5	20.70227376
68.25	3/10/13	3	10	6	20.9128577
68.29	3/10/13	3	10	7	21.12139321
68.33	3/10/13	3	10	8	21.3278185
68.37	3/10/13	3	10	9	21.5320724
68.42	3/10/13	3	10	10	21.73409438
68.46	3/10/13	3	10	11	21.93382459
68.5	3/10/13	3	10	12	22.13120383
68.54	3/10/13	3	10	13	22.32617362
68.58	3/10/13	3	10	14	22.51867618
68.62	3/10/13	3	10	15	22.70865448
68.67	3/10/13	3	10	16	22.89605221
68.71	3/10/13	3	10	17	23.08081385
68.75	3/10/13	3	10	18	23.26288466
68.79	3/10/13	3	10	19	23.44221066
68.83	3/10/13	3	10	20	23.61873874
68.87	3/10/13	3	10	21	23.79241658
68.92	3/10/13	3	10	22	23.96319271
68.96	3/10/13	3	10	23	24.13101654
69	3/11/13	3	11	0	24.29583832
69.04	3/11/13	3	11	1	24.45760923
69.08	3/11/13	3	11	2	24.61628132
69.12	3/11/13	3	11	3	24.77180758
69.17	3/11/13	3	11	4	24.92414191
69.21	3/11/13	3	11	5	25.07323919
69.25	3/11/13	3	11	6	25.21905523
69.29	3/11/13	3	11	7	25.36154683
69.33	3/11/13	3	11	8	25.50067175
69.37	3/11/13	3	11	9	25.63638877
69.42	3/11/13	3	11	10	25.76865768
69.46	3/11/13	3	11	11	25.89743928
69.5	3/11/13	3	11	12	26.02269542
69.54	3/11/13	3	11	13	26.14438897
69.58	3/11/13	3	11	14	26.26248387
69.62	3/11/13	3	11	15	26.37694514
69.67	3/11/13	3	11	16	26.48773885
69.71	3/11/13	3	11	17	26.59483218
69.75	3/11/13	3	11	18	26.69819338
69.79	3/11/13	3	11	19	26.79779183
69.83	3/11/13	3	11	20	26.89359803
69.87	3/11/13	3	11	21	26.98558357
69.92	3/11/13	3	11	22	27.0737212
69.96	3/11/13	3	11	23	27.15798481
70	3/12/13	3	12	0	27.23834942
70.04	3/12/13	3	12	1	27.31479123
70.08	3/12/13	3	12	2	27.38728757
70.12	3/12/13	3	12	3	27.45581697
70.17	3/12/13	3	12	4	27.52035913
70.21	3/12/13	3	12	5	27.58089491
70.25	3/12/13	3	12	6	27.63740637
70.29	3/12/13	3	12	7	27.68987678
70.33	3/12/13	3	12	8	27.73829058
70.37	3/12/13	3	12	9	27.78263343
70.42	3/12/13	3	12	10	27.82289219
70.46	3/12/13	3	12	11	27.85905493
70.5	3/12/13	3	12	12	27.89111093
70.54	3/12/13	3	12	13	27.9190507
70.58	3/12/13	3	12	14	27.94286595
70.62	3/12/13	3	12	15	27.96254962
70.67	3/12/13	3	12	16	27.9780959
70.71	3/12/13	3	12	17	27.98950016
70.75	3/12/13	3	12	18	27.99675903
70.79	3/12/13	3	12	19	27.99987036
70.83	3/12/13	3	12	20	27.99883322
70.87	3/12/13	3	12	21	27.99364793
70.92	3/12/13	3	12	22	27.98431602
70.96	3/12/13	3	12	23	27.97084025
71	3/13/13	3	13	0	27.95322462
71.04	3/13/13	3	13	1	27.93147436
71.08	3/13/13	3	13	2	27.90559589
71.12	3/13/13	3	13	3	27.8755969
71.17	3/13/13	3	13	4	27.84148626
71.21	3/13/13	3	13	5	27.8032741
71.25	3/13/13	3	13	6	27.76097173
71.29	3/13/13	3	13	7	27.71459168
71.33	3/13/13	3	13	8	27.66414771
71.37	3/13/13	3	13	9	27.60965475
71.42	3/13/13	3	13	10	27.55112896
71.46	3/13/13	3	13	11	27.48858768
71.5	3/13/13	3	13	12	27.42204944
71.54	3/13/13	3	13	13	27.35153395
71.58	3/13/13	3	13	14	27.27706212
71.62	3/13/13	3	13	15	27.19865601
71.67	3/13/13	3	13	16	27.11633885
71.71	3/13/13	3	13	17	27.03013503
71.75	3/13/13	3	13	18	26.94007011
71.79	3/13/13	3	13	19	26.84617076
71.83	3/13/13	3	13	20	26.74846482
71.87	3/13/13	3	13	21	26.64698123
71.92	3/13/13	3	13	22	26.54175007
71.96	3/13/13	3	13	23	26.43280252
72	3/14/13	3	14	0	26.32017086
72.04	3/14/13	3	14	1	26.20388846
72.08	3/14/13	3	14	2	26.08398979
72.12	3/14/13	3	14	3	25.96051038
72.17	3/14/13	3	14	4	25.8334868
72.21	3/14/13	3	14	5	25.70295671
72.25	3/14/13	3	14	6	25.56895878
72.29	3/14/13	3	14	7	25.43153272
72.33	3/14/13	3	14	8	25.29071925
72.37	3/14/13	3	14	9	25.14656009
72.42	3/14/13	3	14	10	24.99909797
72.46	3/14/13	3	14	11	24.84837658
72.5	3/14/13	3	14	12	24.69444058
72.54	3/14/13	3	14	13	24.53733559
72.58	3/14/13	3	14	14	24.37710815
72.62	3/14/13	3	14	15	24.21380576
72.67	3/14/13	3	14	16	24.04747679
72.71	3/14/13	3	14	17	23.87817054
72.75	3/14/13	3	14	18	23.70593718
72.79	3/14/13	3	14	19	23.53082773
72.83	3/14/13	3	14	20	23.3528941
72.87	3/14/13	3	14	21	23.172189
72.92	3/14/13	3	14	22	22.98876599
72.96	3/14/13	3	14	23	22.8026794
73	3/15/13	3	15	0	22.6139844
73.04	3/15/13	3	15	1	22.42273689
73.08	3/15/13	3	15	2	22.22899353
73.12	3/15/13	3	15	3	22.03281175
73.17	3/15/13	3	15	4	21.83424967
73.21	3/15/13	3	15	5	21.63336614
73.25	3/15/13	3	15	6	21.43022067
73.29	3/15/13	3	15	7	21.22487347
73.33	3/15/13	3	15	8	21.01738539
73.37	3/15/13	3	15	9	20.8078179
73.42	3/15/13	3	15	10	20.59623311
73.46	3/15/13	3	15	11	20.38269371
73.5	3/15/13	3	15	12	20.16726298
73.54	3/15/13	3	15	13	19.95000476
73.58	3/15/13	3	15	14	19.73098342
73.62	3/15/13	3	15	15	19.51026387
73.67	3/15/13	3	15	16	19.28791151
73.71	3/15/13	3	15	17	19.06399223
73.75	3/15/13	3	15	18	18.83857238
73.79	3/15/13	3	15	19	18.61171875
73.83	3/15/13	3	15	20	18.38349857
73.87	3/15/13	3	15	21	18.15397947
73.92	3/15/13	3	15	22	17.92322945
73.96	3/15/13	3	15	23	17.6913169
74	3/16/13	3	16	0	17.45831053
74.04	3/16/13	3	16	1	17.22427938
74.08	3/16/13	3	16	2	16.98929282
74.12	3/16/13	3	16	3	16.75342046
74.17	3/16/13	3	16	4	16.5167322
74.21	3/16/13	3	16	5	16.27929818
74.25	3/16/13	3	16	6	16.04118876
74.29	3/16/13	3	16	7	15.80247448
74.33	3/16/13	3	16	8	15.5632261
74.37	3/16/13	3	16	9	15.3235145
74.42	3/16/13	3	16	10	15.08341071
74.46	3/16/13	3	16	11	14.84298588
74.5	3/16/13	3	16	12	14.60231126
74.54	3/16/13	3	16	13	14.36145816
74.58	3/16/13	3	16	14	14.12049796
74.62	3/16/13	3	16	15	13.87950204
74.67	3/16/13	3	16	16	13.63854184
74.71	3/16/13	3	16	17	13.39768874
74.75	3/16/13	3	16	18	13.15701412
74.79	3/16/13	3	16	19	12.91658929
74.83	3/16/13	3	16	20	12.6764855
74.87	3/16/13	3	16	21	12.4367739
74.92	3/16/13	3	16	22	12.19752552
74.96	3/16/13	3	16	23	11.95881124
75	3/17/13	3	17	0	11.72070182
75.04	3/17/13	3	17	1	11.4832678
75.08	3/17/13	3	17	2	11.24657954
75.12	3/17/13	3	17	3	11.01070718
75.17	3/17/13	3	17	4	10.77572062
75.21	3/17/13	3	17	5	10.54168947
75.25	3/17/13	3	17	6	10.3086831
75.29	3/17/13	3	17	7	10.07677055
75.33	3/17/13	3	17	8	9.84602053
75.37	3/17/13	3	17	9	9.616501427
75.42	3/17/13	3	17	10	9.388281249
75.46	3/17/13	3	17	11	9.161427623
75.5	3/17/13	3	17	12	8.93600777
75.54	3/17/13	3	17	13	8.712088487
75.58	3/17/13	3	17	14	8.489736127
75.62	3/17/13	3	17	15	8.269016577
75.67	3/17/13	3	17	16	8.04999524
75.71	3/17/13	3	17	17	7.832737019
75.75	3/17/13	3	17	18	7.617306291
75.79	3/17/13	3	17	19	7.403766893
75.83	3/17/13	3	17	20	7.1921821
75.87	3/17/13	3	17	21	6.982614612
75.92	3/17/13	3	17	22	6.775126526
75.96	3/17/13	3	17	23	6.569779326
76	3/18/13	3	18	0	6.36663386
76.04	3/18/13	3	18	1	6.165750326
76.08	3/18/13	3	18	2	5.967188249
76.12	3/18/13	3	18	3	5.771006468
76.17	3/18/13	3	18	4	5.577263115
76.21	3/18/13	3	18	5	5.386015601
76.25	3/18/13	3	18	6	5.197320596
76.29	3/18/13	3	18	7	5.011234015
76.33	3/18/13	3	18	8	4.827810999
76.37	3/18/13	3	18	9	4.647105901
76.42	3/18/13	3	18	10	4.469172267
76.46	3/18/13	3	18	11	4.294062824
76.5	3/18/13	3	18	12	4.121829459
76.54	3/18/13	3	18	13	3.952523209
76.58	3/18/13	3	18	14	3.786194243
76.62	3/18/13	3	18	15	3.622891848
76.67	3/18/13	3	18	16	3.462664415
76.71	3/18/13	3	18	17	3.305559421
76.75	3/18/13	3	18	18	3.151623421
76.79	3/18/13	3	18	19	3.000902029
76.83	3/18/13	3	18	20	2.853439907
76.87	3/18/13	3	18	21	2.709280752
76.92	3/18/13	3	18	22	2.56846728
76.96	3/18/13	3	18	23	2.431041218
77	3/19/13	3	19	0	2.297043288
77.04	3/19/13	3	19	1	2.166513197
77.08	3/19/13	3	19	2	2.039489624
77.12	3/19/13	3	19	3	1.916010207
77.17	3/19/13	3	19	4	1.796111538
77.21	3/19/13	3	19	5	1.679829144
77.25	3/19/13	3	19	6	1.567197483
77.29	3/19/13	3	19	7	1.45824993
77.33	3/19/13	3	19	8	1.353018767
77.37	3/19/13	3	19	9	1.251535179
77.42	3/19/13	3	19	10	1.153829235
77.46	3/19/13	3	19	11	1.059929889
77.5	3/19/13	3	19	12	0.969864965
77.54	3/19/13	3	19	13	0.883661152
77.58	3/19/13	3	19	14	0.801343993
77.62	3/19/13	3	19	15	0.72293788
77.67	3/19/13	3	19	16	0.648466047
77.71	3/19/13	3	19	17	0.577950562
77.75	3/19/13	3	19	18	0.51141232
77.79	3/19/13	3	19	19	0.448871038
77.83	3/19/13	3	19	20	0.390345247
77.87	3/19/13	3	19	21	0.335852291
77.92	3/19/13	3	19	22	0.285408317
77.96	3/19/13	3	19	23	0.239028272
78	3/20/13	3	20	0	0.196725901
78.04	3/20/13	3	20	1	0.158513737
78.08	3/20/13	3	20	2	0.124403104
78.12	3/20/13	3	20	3	0.09440411
78.17	3/20/13	3	20	4	0.068525645
78.21	3/20/13	3	20	5	0.046775375
78.25	3/20/13	3	20	6	0.029159748
78.29	3/20/13	3	20	7	0.015683982
78.33	3/20/13	3	20	8	0.00635207
78.37	3/20/13	3	20	9	0.001166779
78.42	3/20/13	3	20	10	0.000129644
78.46	3/20/13	3	20	11	0.003240972
78.5	3/20/13	3	20	12	0.010499843
78.54	3/20/13	3	20	13	0.021904104
78.58	3/20/13	3	20	14	0.037450376
78.62	3/20/13	3	20	15	0.057134054
78.67	3/20/13	3	20	16	0.080949303
78.71	3/20/13	3	20	17	0.108889068
78.75	3/20/13	3	20	18	0.140945069
78.79	3/20/13	3	20	19	0.177107806
78.83	3/20/13	3	20	20	0.217366565
78.87	3/20/13	3	20	21	0.261709416
78.92	3/20/13	3	20	22	0.310123219
78.96	3/20/13	3	20	23	0.362593628
79	3/21/13	3	21	0	0.419105094
79.04	3/21/13	3	21	1	0.479640873
79.08	3/21/13	3	21	2	0.544183026
79.12	3/21/13	3	21	3	0.612712428
79.17	3/21/13	3	21	4	0.685208772
79.21	3/21/13	3	21	5	0.761650576
79.25	3/21/13	3	21	6	0.842015189
79.29	3/21/13	3	21	7	0.926278796
79.33	3/21/13	3	21	8	1.01441643
79.37	3/21/13	3	21	9	1.106401972
79.42	3/21/13	3	21	10	1.202208165
79.46	3/21/13	3	21	11	1.301806621
79.5	3/21/13	3	21	12	1.405167825
79.54	3/21/13	3	21	13	1.51226115
79.58	3/21/13	3	21	14	1.623054861
79.62	3/21/13	3	21	15	1.737516128
79.67	3/21/13	3	21	16	1.855611034
79.71	3/21/13	3	21	17	1.977304584
79.75	3/21/13	3	21	18	2.102560719
79.79	3/21/13	3	21	19	2.231342321
79.83	3/21/13	3	21	20	2.363611231
79.87	3/21/13	3	21	21	2.499328254
79.92	3/21/13	3	21	22	2.638453174
79.96	3/21/13	3	21	23	2.780944766
80	3/22/13	3	22	0	2.926760805
80.04	3/22/13	3	22	1	3.075858085
80.08	3/22/13	3	22	2	3.228192424
80.12	3/22/13	3	22	3	3.383718681
80.17	3/22/13	3	22	4	3.542390772
80.21	3/22/13	3	22	5	3.704161679
80.25	3/22/13	3	22	6	3.868983464
80.29	3/22/13	3	22	7	4.036807288
80.33	3/22/13	3	22	8	4.207583421
80.37	3/22/13	3	22	9	4.381261259
80.42	3/22/13	3	22	10	4.557789336
80.46	3/22/13	3	22	11	4.737115345
80.5	3/22/13	3	22	12	4.919186146
80.54	3/22/13	3	22	13	5.103947788
80.58	3/22/13	3	22	14	5.291345522
80.62	3/22/13	3	22	15	5.481323818
80.67	3/22/13	3	22	16	5.673826383
80.71	3/22/13	3	22	17	5.868796172
80.75	3/22/13	3	22	18	6.066175412
80.79	3/22/13	3	22	19	6.265905616
80.83	3/22/13	3	22	20	6.467927598
80.87	3/22/13	3	22	21	6.672181497
80.92	3/22/13	3	22	22	6.878606786
80.96	3/22/13	3	22	23	7.087142298
81	3/23/13	3	23	0	7.297726238
81.04	3/23/13	3	23	1	7.510296207
81.08	3/23/13	3	23	2	7.724789216
81.12	3/23/13	3	23	3	7.941141704
81.17	3/23/13	3	23	4	8.159289563
81.21	3/23/13	3	23	5	8.379168151
81.25	3/23/13	3	23	6	8.600712313
81.29	3/23/13	3	23	7	8.8238564
81.33	3/23/13	3	23	8	9.04853429
81.37	3/23/13	3	23	9	9.274679406
81.42	3/23/13	3	23	10	9.502224736
81.46	3/23/13	3	23	11	9.731102855
81.5	3/23/13	3	23	12	9.96124594
81.54	3/23/13	3	23	13	10.19258579
81.58	3/23/13	3	23	14	10.42505387
81.62	3/23/13	3	23	15	10.65858128
81.67	3/23/13	3	23	16	10.89309882
81.71	3/23/13	3	23	17	11.128537
81.75	3/23/13	3	23	18	11.36482606
81.79	3/23/13	3	23	19	11.60189598
81.83	3/23/13	3	23	20	11.83967651
81.87	3/23/13	3	23	21	12.07809719
81.92	3/23/13	3	23	22	12.31708737
81.96	3/23/13	3	23	23	12.55657624
82	3/24/13	3	24	0	12.79649282
82.04	3/24/13	3	24	1	13.03676602
82.08	3/24/13	3	24	2	13.27732466
82.12	3/24/13	3	24	3	13.51809744
82.17	3/24/13	3	24	4	13.75901301
82.21	3/24/13	3	24	5	14
82.25	3/24/13	3	24	6	14.24098699
82.29	3/24/13	3	24	7	14.48190256
82.33	3/24/13	3	24	8	14.72267534
82.37	3/24/13	3	24	9	14.96323398
82.42	3/24/13	3	24	10	15.20350718
82.46	3/24/13	3	24	11	15.44342376
82.5	3/24/13	3	24	12	15.68291263
82.54	3/24/13	3	24	13	15.92190281
82.58	3/24/13	3	24	14	16.16032349
82.62	3/24/13	3	24	15	16.39810402
82.67	3/24/13	3	24	16	16.63517394
82.71	3/24/13	3	24	17	16.871463
82.75	3/24/13	3	24	18	17.10690118
82.79	3/24/13	3	24	19	17.34141872
82.83	3/24/13	3	24	20	17.57494613
82.87	3/24/13	3	24	21	17.80741421
82.92	3/24/13	3	24	22	18.03875406
82.96	3/24/13	3	24	23	18.26889715
83	3/25/13	3	25	0	18.49777526
83.04	3/25/13	3	25	1	18.72532059
83.08	3/25/13	3	25	2	18.95146571
83.12	3/25/13	3	25	3	19.1761436
83.17	3/25/13	3	25	4	19.39928769
83.21	3/25/13	3	25	5	19.62083185
83.25	3/25/13	3	25	6	19.84071044
83.29	3/25/13	3	25	7	20.0588583
83.33	3/25/13	3	25	8	20.27521078
83.37	3/25/13	3	25	9	20.48970379
83.42	3/25/13	3	25	10	20.70227376
83.46	3/25/13	3	25	11	20.9128577
83.5	3/25/13	3	25	12	21.12139321
83.54	3/25/13	3	25	13	21.3278185
83.58	3/25/13	3	25	14	21.5320724
83.62	3/25/13	3	25	15	21.73409438
83.67	3/25/13	3	25	16	21.93382459
83.71	3/25/13	3	25	17	22.13120383
83.75	3/25/13	3	25	18	22.32617362
83.79	3/25/13	3	25	19	22.51867618
83.83	3/25/13	3	25	20	22.70865448
83.87	3/25/13	3	25	21	22.89605221
83.92	3/25/13	3	25	22	23.08081385
83.96	3/25/13	3	25	23	23.26288466
84	3/26/13	3	26	0	23.44221066
84.04	3/26/13	3	26	1	23.61873874
84.08	3/26/13	3	26	2	23.79241658
84.12	3/26/13	3	26	3	23.96319271
84.17	3/26/13	3	26	4	24.13101654
84.21	3/26/13	3	26	5	24.29583832
84.25	3/26/13	3	26	6	24.45760923
84.29	3/26/13	3	26	7	24.61628132
84.33	3/26/13	3	26	8	24.77180758
84.37	3/26/13	3	26	9	24.92414191
84.42	3/26/13	3	26	10	25.07323919
84.46	3/26/13	3	26	11	25.21905523
84.5	3/26/13	3	26	12	25.36154683
84.54	3/26/13	3	26	13	25.50067175
84.58	3/26/13	3	26	14	25.63638877
84.62	3/26/13	3	26	15	25.76865768
84.67	3/26/13	3	26	16	25.89743928
84.71	3/26/13	3	26	17	26.02269542
84.75	3/26/13	3	26	18	26.14438897
84.79	3/26/13	3	26	19	26.26248387
84.83	3/26/13	3	26	20	26.37694514
84.87	3/26/13	3	26	21	26.48773885
84.92	3/26/13	3	26	22	26.59483218
84.96	3/26/13	3	26	23	26.69819338
85	3/27/13	3	27	0	26.79779183
85.04	3/27/13	3	27	1	26.89359803
85.08	3/27/13	3	27	2	26.98558357
85.12	3/27/13	3	27	3	27.0737212
85.17	3/27/13	3	27	4	27.15798481
85.21	3/27/13	3	27	5	27.23834942
85.25	3/27/13	3	27	6	27.31479123
85.29	3/27/13	3	27	7	27.38728757
85.33	3/27/13	3	27	8	27.45581697
85.37	3/27/13	3	27	9	27.52035913
85.42	3/27/13	3	27	10	27.58089491
85.46	3/27/13	3	27	11	27.63740637
85.5	3/27/13	3	27	12	27.68987678
85.54	3/27/13	3	27	13	27.73829058
85.58	3/27/13	3	27	14	27.78263343
85.62	3/27/13	3	27	15	27.82289219
85.67	3/27/13	3	27	16	27.85905493
85.71	3/27/13	3	27	17	27.89111093
85.75	3/27/13	3	27	18	27.9190507
85.79	3/27/13	3	27	19	27.94286595
85.83	3/27/13	3	27	20	27.96254962
85.87	3/27/13	3	27	21	27.9780959
85.92	3/27/13	3	27	22	27.98950016
85.96	3/27/13	3	27	23	27.99675903
86	3/28/13	3	28	0	27.99987036
86.04	3/28/13	3	28	1	27.99883322
86.08	3/28/13	3	28	2	27.99364793
86.12	3/28/13	3	28	3	27.98431602
86.17	3/28/13	3	28	4	27.97084025
86.21	3/28/13	3	28	5	27.95322462
86.25	3/28/13	3	28	6	27.93147436
86.29	3/28/13	3	28	7	27.90559589
86.33	3/28/13	3	28	8	27.8755969
86.37	3/28/13	3	28	9	27.84148626
86.42	3/28/13	3	28	10	27.8032741
86.46	3/28/13	3	28	11	27.76097173
86.5	3/28/13	3	28	12	27.71459168
86.54	3/28/13	3	28	13	27.66414771
86.58	3/28/13	3	28	14	27.60965475
86.62	3/28/13	3	28	15	27.55112896
86.67	3/28/13	3	28	16	27.48858768
86.71	3/28/13	3	28	17	27.42204944
86.75	3/28/13	3	28	18	27.35153395
86.79	3/28/13	3	28	19	27.27706212
86.83	3/28/13	3	28	20	27.19865601
86.87	3/28/13	3	28	21	27.11633885
86.92	3/28/13	3	28	22	27.03013503
86.96	3/28/13	3	28	23	26.94007011
87	3/29/13	3	29	0	26.84617076
87.04	3/29/13	3	29	1	26.74846482
87.08	3/29/13	3	29	2	26.64698123
87.12	3/29/13	3	29	3	26.54175007
87.17	3/29/13	3	29	4	26.43280252
87.21	3/29/13	3	29	5	26.32017086
87.25	3/29/13	3	29	6	26.20388846
87.29	3/29/13	3	29	7	26.08398979
87.33	3/29/13	3	29	8	25.96051038
87.37	3/29/13	3	29	9	25.8334868
87.42	3/29/13	3	29	10	25.70295671
87.46	3/29/13	3	29	11	25.56895878
87.5	3/29/13	3	29	12	25.43153272
87.54	3/29/13	3	29	13	25.29071925
87.58	3/29/13	3	29	14	25.14656009
87.62	3/29/13	3	29	15	24.99909797
87.67	3/29/13	3	29	16	24.84837658
87.71	3/29/13	3	29	17	24.69444058
87.75	3/29/13	3	29	18	24.53733559
87.79	3/29/13	3	29	19	24.37710815
87.83	3/29/13	3	29	20	24.21380576
87.87	3/29/13	3	29	21	24.04747679
87.92	3/29/13	3	29	22	23.87817054
87.96	3/29/13	3	29	23	23.70593718
88	3/30/13	3	30	0	23.53082773
88.04	3/30/13	3	30	1	23.3528941
88.08	3/30/13	3	30	2	23.172189
88.12	3/30/13	3	30	3	22.98876599
88.17	3/30/13	3	30	4	22.8026794
88.21	3/30/13	3	30	5	22.6139844
88.25	3/30/13	3	30	6	22.42273689
88.29	3/30/13	3	30	7	22.22899353
88.33	3/30/13	3	30	8	22.03281175
88.37	3/30/13	3	30	9	21.83424967
88.42	3/30/13	3	30	10	21.63336614
88.46	3/30/13	3	30	11	21.43022067
88.5	3/30/13	3	30	12	21.22487347
88.54	3/30/13	3	30	13	21.01738539
88.58	3/30/13	3	30	14	20.8078179
88.62	3/30/13	3	30	15	20.59623311
88.67	3/30/13	3	30	16	20.38269371
88.71	3/30/13	3	30	17	20.16726298
88.75	3/30/13	3	30	18	19.95000476
88.79	3/30/13	3	30	19	19.73098342
88.83	3/30/13	3	30	20	19.51026387
88.87	3/30/13	3	30	21	19.28791151
88.92	3/30/13	3	30	22	19.06399223
88.96	3/30/13	3	30	23	18.83857238
89	3/31/13	3	31	0	18.61171875
89.04	3/31/13	3	31	1	18.38349857
89.08	3/31/13	3	31	2	18.15397947
89.12	3/31/13	3	31	3	17.92322945
89.17	3/31/13	3	31	4	17.6913169
89.21	3/31/13	3	31	5	17.45831053
89.25	3/31/13	3	31	6	17.22427938
89.29	3/31/13	3	31	7	16.98929282
89.33	3/31/13	3	31	8	16.75342046
89.37	3/31/13	3	31	9	16.5167322
89.42	3/31/13	3	31	10	16.27929818
89.46	3/31/13	3	31	11	16.04118876
89.5	3/31/13	3	31	12	15.80247448
89.54	3/31/13	3	31	13	15.5632261
89.58	3/31/13	3	31	14	15.3235145
89.62	3/31/13	3	31	15	15.08341071
89.67	3/31/13	3	31	16	14.84298588
89.71	3/31/13	3	31	17	14.60231126
89.75	3/31/13	3	31	18	14.36145816
89.79	3/31/13	3	31	19	14.12049796
89.83	3/31/13	3	31	20	13.87950204
89.87	3/31/13	3	31	21	13.63854184
89.92	3/31/13	3	31	22	13.39768874
89.96	3/31/13	3	31	23	13.15701412
90	4/1/13	4	1	0	12.91658929
90.04	4/1/13	4	1	1	12.6764855
90.08	4/1/13	4	1	2	12.4367739
90.12	4/1/13	4	1	3	12.19752552
90.17	4/1/13	4	1	4	11.95881124
90.21	4/1/13	4	1	5	11.72070182
90.25	4/1/13	4	1	6	11.4832678
90.29	4/1/13	4	1	7	11.24657954
90.33	4/1/13	4	1	8	11.01070718
90.37	4/1/13	4	1	9	10.77572062
90.42	4/1/13	4	1	10	10.54168947
90.46	4/1/13	4	1	11	10.3086831
90.5	4/1/13	4	1	12	10.07677055
90.54	4/1/13	4	1	13	9.84602053
90.58	4/1/13	4	1	14	9.616501427
90.62	4/1/13	4	1	15	9.388281249
90.67	4/1/13	4	1	16	9.161427623
90.71	4/1/13	4	1	17	8.93600777
90.75	4/1/13	4	1	18	8.712088487
90.79	4/1/13	4	1	19	8.489736127
90.83	4/1/13	4	1	20	8.269016577
90.87	4/1/13	4	1	21	8.04999524
90.92	4/1/13	4	1	22	7.832737019
90.96	4/1/13	4	1	23	7.617306291
91	4/2/13	4	2	0	7.403766893
91.04	4/2/13	4	2	1	7.1921821
91.08	4/2/13	4	2	2	6.982614612
91.12	4/2/13	4	2	3	6.775126526
91.17	4/2/13	4	2	4	6.569779326
91.21	4/2/13	4	2	5	6.36663386
91.25	4/2/13	4	2	6	6.165750326
91.29	4/2/13	4	2	7	5.967188249
91.33	4/2/13	4	2	8	5.771006468
91.37	4/2/13	4	2	9	5.577263115
91.42	4/2/13	4	2	10	5.386015601
91.46	4/2/13	4	2	11	5.197320596
91.5	4/2/13	4	2	12	5.011234015
91.54	4/2/13	4	2	13	4.827810999
91.58	4/2/13	4	2	14	4.647105901
91.62	4/2/13	4	2	15	4.469172267
91.67	4/2/13	4	2	16	4.294062824
91.71	4/2/13	4	2	17	4.121829459
91.75	4/2/13	4	2	18	3.952523209
91.79	4/2/13	4	2	19	3.786194243
91.83	4/2/13	4	2	20	3.622891848
91.87	4/2/13	4	2	21	3.462664415
91.92	4/2/13	4	2	22	3.305559421
91.96	4/2/13	4	2	23	3.151623421
92	4/3/13	4	3	0	3.000902029
92.04	4/3/13	4	3	1	2.853439907
92.08	4/3/13	4	3	2	2.709280752
92.12	4/3/13	4	3	3	2.56846728
92.17	4/3/13	4	3	4	2.431041218
92.21	4/3/13	4	3	5	2.297043288
92.25	4/3/13	4	3	6	2.166513197
92.29	4/3/13	4	3	7	2.039489624
92.33	4/3/13	4	3	8	1.916010207
92.37	4/3/13	4	3	9	1.796111538
92.42	4/3/13	4	3	10	1.679829144
92.46	4/3/13	4	3	11	1.567197483
92.5	4/3/13	4	3	12	1.45824993
92.54	4/3/13	4	3	13	1.353018767
92.58	4/3/13	4	3	14	1.251535179
92.62	4/3/13	4	3	15	1.153829235
92.67	4/3/13	4	3	16	1.059929889
92.71	4/3/13	4	3	17	0.969864965
92.75	4/3/13	4	3	18	0.883661152
92.79	4/3/13	4	3	19	0.801343993
92.83	4/3/13	4	3	20	0.72293788
92.87	4/3/13	4	3	21	0.648466047
92.92	4/3/13	4	3	22	0.577950562
92.96	4/3/13	4	3	23	0.51141232
93	4/4/13	4	4	0	0.448871038
93.04	4/4/13	4	4	1	0.390345247
93.08	4/4/13	4	4	2	0.335852291
93.12	4/4/13	4	4	3	0.285408317
93.17	4/4/13	4	4	4	0.239028272
